ProteinName	FullName	PDBs	SsLens	SeqLen	SsCount	SsAvgLen	SsLenSum	DomainCount
ENLYS_BPT4	Endolysin	102l/104l/107l/108l/109l/110l/111l/112l/113l/114l/115l/118l/119l/120l/122l/123l/125l/126l/127l/128l/129l/130l/131l/137l/138l/139l/140l/141l/142l/143l/144l/145l/146l/147l/149l/150l/151l/152l/155l/156l/157l/158l/159l/160l/161l/162l/163l/164l/165l/166l/167l/168l/169l/170l/171l/172l/173l/174l/175l/176l/177l/178l/180l/181l/182l/183l/184l/185l/186l/187l/188l/189l/190l/191l/192l/195l/196l/197l/198l/199l/1b6i/1c60/1c61/1c62/1c63/1c64/1c65/1c66/1c67/1c68/1c69/1c6a/1c6b/1c6c/1c6d/1c6e/1c6f/1c6g/1c6h/1c6i/1c6j/1c6k/1c6l/1c6m/1c6n/1c6p/1c6q/1c6t/1ctw/1cu0/1cu2/1cu3/1cu5/1cu6/1cup/1cuq/1cv0/1cv1/1cv3/1cv4/1cv5/1cv6/1cvk/1cx6/1cx7/1d2w/1d2y/1d3f/1d3j/1d3m/1d3n/1d9w/1dya/1dyb/1dyc/1dyd/1dye/1dyf/1dyg/1epy/1g06/1g07/1g0g/1g0j/1g0k/1g0l/1g0m/1g0p/1g0q/1g1v/1g1w/1i6s/1jqu/1jtm/1jtn/1kni/1ks3/1kw5/1kw7/1ky0/1ky1/1l00/1l01/1l02/1l03/1l04/1l05/1l06/1l07/1l08/1l09/1l0j/1l0k/1l10/1l11/1l12/1l13/1l14/1l15/1l16/1l17/1l18/1l19/1l20/1l21/1l22/1l23/1l24/1l25/1l26/1l27/1l28/1l29/1l30/1l31/1l32/1l33/1l34/1l35/1l36/1l37/1l38/1l39/1l40/1l41/1l42/1l43/1l44/1l45/1l46/1l47/1l48/1l49/1l50/1l51/1l52/1l53/1l54/1l55/1l56/1l57/1l58/1l59/1l60/1l61/1l62/1l63/1l64/1l65/1l66/1l67/1l68/1l69/1l70/1l71/1l72/1l73/1l74/1l75/1l76/1l77/1l79/1l80/1l81/1l82/1l83/1l84/1l85/1l86/1l87/1l88/1l89/1l90/1l91/1l92/1l93/1l94/1l95/1l96/1l97/1l98/1l99/1lgu/1lgw/1lgx/1li2/1li3/1li6/1llh/1lpy/1lw9/1lwg/1lwk/1lyd/1lye/1lyf/1lyg/1lyh/1lyi/1lyj/1nhb/1ov5/1ov7/1ovh/1ovj/1ovk/1owy/1owz/1oyu/1p2l/1p2r/1p36/1p37/1p3n/1p46/1p56/1p5c/1p64/1p6y/1p7s/1pqd/1pqi/1pqj/1pqk/1pqm/1pqo/1qs5/1qs9/1qsb/1qsq/1qt3/1qt4/1qt5/1qt6/1qt7/1qt8/1qtb/1qtc/1qtd/1qth/1qtv/1qtz/1qud/1qug/1quh/1quo/1ssw/1ssy/1swy/1swz/1sx2/1sx7/1t6h/1t8a/1t8f/1tla/1xep/1zur/1zwn/1zyt/200l/201l/206l/209l/211l/212l/213l/214l/215l/216l/217l/218l/219l/220l/221l/222l/223l/224l/225l/226l/227l/228l/229l/230l/231l/232l/233l/234l/235l/236l/237l/238l/239l/240l/241l/242l/243l/244l/245l/246l/247l/248l/249l/250l/251l/252l/253l/254l/255l/256l/257l/258l/259l/260l/2a4t/2b6t/2b6w/2b6x/2b6y/2b6z/2b70/2b72/2b73/2b74/2b75/2cuu/2f2q/2f32/2f47/2huk/2hul/2hum/2igc/2l78/2lc9/2lcb/2lzm/2ntg/2nth/2o79/2ou8/2ou9/2q9d/2q9e/2qar/2qb0/2rbn/2rbo/2rbp/2rbq/2rbr/2rbs/3c7w/3c7y/3c7z/3c80/3c81/3c82/3c83/3c8q/3c8r/3c8s/3cdo/3cdq/3cdr/3cdt/3cdv/3dmv/3dmx/3dmz/3dn0/3dn1/3dn2/3dn3/3dn4/3dn6/3dn8/3dna/3f8v/3f9l/3fa0/3fad/3fi5/3g3v/3g3w/3g3x/3gui/3guj/3guk/3gul/3gum/3gun/3guo/3gup/3hh3/3hh4/3hh5/3hh6/3ht6/3ht7/3ht8/3ht9/3htb/3htd/3htf/3htg/3hu8/3hu9/3hua/3huk/3huq/3hwl/3jr6/3k2r/3l2x/3l64/3lzm/3run/3sb5/3sb6/3sb7/3sb8/3sb9/3sba/4e97/4ekp/4ekq/4ekr/4eks/4htt/4i7k/4i7l/4i7m/4i7n/4i7o/4i7p/4i7q/4i7r/4i7s/4i7t/4lzm/4s0w/4w51/4w52/4w53/4w54/4w55/4w56/4w57/4w58/4w59/4yx7/4yxa/5g27/5i14/5jdt/5jea/5jgn/5jgr/5jgu/5jgv/5jgx/5jgz/5jws/5jwt/5jwu/5jwv/5jww/5kgr/5khz/5ki1/5ki2/5ki3/5ki8/5kig/5kii/5kim/5kio/5lwo/5lzm/5v7d/5v7e/5v7f/5vnq/5vnr/5xpe/5xpf/6lzm/6u0b/6u0c/6u0f/7lzm	9,6,3,4,7,12,3,3,3,12,6,14,5,8,8,3,5,13,3,3	164	20	6,5	130	0
ENLYS_BPT5	L-alanyl-D-glutamate peptidase	2mxz	8,3,11,3,5,4,3,3,3,8,18,4,3	137	13	5,84615384615385	76	0
ENLYS_BPT7	Endolysin	1lba	6,10,4,3,3,3,3,7,3,17,4,3,3,7	151	14	5,42857142857143	76	1
ENLYS_LAMBD	Endolysin	1am7/1d9u/3d3d	11,7,4,3,6,14,6,8,3,14	158	10	7,6	76	0
ENO_ENTHR	Enolase	1iyx	11,9,5,3,3,9,5,12,19,6,5,3,4,7,22,3,3,14,5,3,14,6,11,6,10,3,4,13,4,8,4,3,17,3,4	432	35	7,45714285714286	261	0
ENO_STAAU	Enolase	5boe/5bof	11,9,5,3,3,9,7,12,19,6,5,3,3,6,21,14,6,4,3,4,14,6,11,6,10,5,4,13,5,8,3,3,17,3,4	434	35	7,57142857142857	265	0
EOLA1_HUMAN	Protein EOLA1	5y7d	8,6,6,3,7,8,11,15,11,16,8,3	158	12	8,5	102	1
EOLA1_MOUSE	Protein EOLA1	6kir/6kis/6kit	10,6,6,5,11,7,11,15,11,16,8,3	157	12	9,08333333333333	109	1
ERYK_SACEN	Erythromycin C-12 hydroxylase	2jjn/2jjo/2jjp/2wio/2xfh/3zkp	3,14,4,3,9,3,4,3,12,5,13,4,4,11,3,7,27,7,3,32,8,3,11,8,3,3,5,5,3,3,3,19,3,7,3	397	35	7,37142857142857	258	0
ESIB_ECOL6	Secretory immunoglobulin A-binding protein EsiB	4bwr	9,13,3,13,13,3,13,13,3,13,13,3,13,13,3,13,13,3,12,13,13,13,13,13,16,13,3,13,13,3,15,11,18,10	490	34	10,6470588235294	362	0
EST2_PSEFL	Carboxylesterase 2	1auo/1aur	3,7,8,5,3,3,3,3,3,20,3,6,11,6,4,6,3,12,7,3,15	218	21	6,38095238095238	134	0
EUTL_ECOLI	Bacterial microcompartment shell protein EutL	3gfh/3i82	9,6,8,14,7,3,9,15,3,5,9,4,6,14,6,7,3,15	219	18	7,94444444444444	143	2
EUTM_ECOLI	Bacterial microcompartment shell protein EutM	3i6p/3mpw/3mpy	9,14,10,8,18,9,5,3	97	8	9,5	76	1
EUTN_ECOLI	Bacterial microcompartment vertex protein EutN	2hd3/2z9h	10,3,3,8,12,6,8,7,7,4	95	10	6,8	68	1
EXBD_ECOLI	Biopolymer transport protein ExbD	2pfu/5sv1/5zfu/5zfv/6tyi	16,3,5,4,3,8,3,5,13	141	9	6,66666666666667	60	0
FAA32_MYCS2	Long-chain-fatty-acid--AMP ligase FadD32	5d6j/5d6n	5,11,8,5,6,18,4,12,4,3,11,5,8,3,4,3,6,6,4,5,15,3,3,7,4,3,6,7,3,10,4,11,3,3,6,3,6,3,5,5,3,6,7,7,8,11,7,3,3,3,11,8,3,5,3,8,3,16,7,3,8,4	630	62	6,09677419354839	378	0
FABG_VIBCH	3-oxoacyl-[acyl-carrier-protein] reductase FabG	3rro/3u09	6,12,8,11,3,5,15,5,3,11,17,6,4,21,3,8,4,4,8,12,3,5	244	22	7,90909090909091	174	0
FABH_STRZP	3-oxoacyl-[acyl-carrier-protein] synthase 3	5bqs	10,3,4,8,4,16,3,6,3,9,6,3,14,9,3,4,13,8,6,3,9,12,3,3,5,11,3,4,3,11,3,9,9	324	33	6,66666666666667	220	0
FABV_CLOAB	Trans-2-enoyl-CoA reductase [NADH]	4eue	3,17,7,12,3,6,15,6,13,6,4,3,4,7,7,11,12,11,3,24,6,4,14,11,4,3,13,4,11,5	398	30	8,3	249	0
FBPAP_PYRNV	Fructose-1,6-bisphosphate aldolase/phosphatase	3t2c/3t2d/3t2f	9,3,16,8,10,17,3,4,8,13,4,9,4,7,7,8,8,5,5,3,5,4,6,5,3,4,4,3,3,10,7,18,4,6,16	399	35	7,11428571428571	249	0
FCGRN_HUMAN	IgG receptor FcRn large subunit p51	3m17/3m1b/4k71/4n0f/4n0u/5bjt/5bxf/6c97/6c99/6fgb/6la6/6la7/6qio/6qip/7c9v	11,8,7,3,5,22,3,10,3,9,7,3,12,3,10,12,4,8,3,14,7,4,6,3,10,3,7,3,3	365	29	7	203	1
FDHA_DESGI	Formate dehydrogenase subunit alpha	1h0h	7,3,6,6,4,5,3,19,4,5,5,13,4,11,5,7,4,10,5,3,4,14,7,3,3,4,9,8,12,3,5,17,3,4,6,8,4,12,7,9,6,4,3,8,9,3,3,7,3,4,5,18,5,4,9,4,3,3,3,3,3,3,6,4,4,3,5,5,4,3,6,4,6,4,7,6,9,3,3,6,3,4,5,7	1012	84	5,84523809523809	491	1
FDHB_DESGG	Formate dehydrogenase subunit beta	1h0h	6,3,10,3,9,9,6,4,3,5,7,4,5,3,5,15,4,8,3	215	19	5,89473684210526	112	2
FENR2_BACSU	Ferredoxin--NADP reductase 2	3lzw/3lzx	12,12,4,5,6,3,4,12,3,6,17,5,4,4,4,5,10,7,4,9,3,7,3,6,5,5,4,5,3,3,3,19,4	332	33	6,24242424242424	206	0
FER1_AZOVI	Ferredoxin-1	1a6l/1axq/1b0t/1b0v/1d3w/1f5b/1f5c/1fd2/1fda/1fdb/1fdd/1fer/1ff2/1frh/1fri/1frj/1frk/1frl/1frm/1frx/1ftc/1g3o/1g6b/1gao/1pc4/1pc5/2fd2/5fd1/6fd1/6fdr/7fd1/7fdr	3,3,5,3,3,3,3,3,3,4,9,4,4	107	13	3,84615384615385	50	2
FER1_DESAF	Ferredoxin-1	1dax/1dfd/1fxr	4,5,3,4,3,10,3,4	65	8	4,5	36	1
FER_MYCSM	Ferredoxin	2v2k	3,3,5,3,3,3,3,3,5,7,4,4	106	12	3,83333333333333	46	1
FER_PEPAS	Ferredoxin	1dur	3,3,3,5,3	54	5	3,4	17	2
FIMI_ECOLI	Fimbrin-like protein FimI	6swh	4,9,6,3,3,3,10,4,5,5,9,11,3,8	179	14	5,92857142857143	83	0
FOLD_PSEAE	Bifunctional protein FolD	4a5o	21,8,16,7,12,4,6,3,8,12,5,10,5,6,5,3,4,7,3,19	284	20	8,2	164	0
FOSX_LISMO	Fosfomycin resistance protein FosX	2p7p	10,12,5,3,3,6,7,5,3,11,3,5,3,5,4	133	15	5,66666666666667	85	1
FRDC_ECOLI	Fumarate reductase subunit C	1kf6/1kfy/1l0v/2b76/3p4p/3p4q/3p4r/3p4s/5vpn	3,11,19,12,23,4,6,23	131	8	12,625	101	0
FRMSR_YEAST	Free methionine-R-sulfoxide reductase	1f5m/3ko6	5,16,18,9,4,10,4,9,4,3,8,11,17	180	13	9,07692307692308	118	1
FSH1_YEAST	Family of serine hydrolases 1	1ycd	5,7,9,5,3,3,9,4,3,14,6,16,7,3,3,3,7,3,14,11,15	243	21	7,14285714285714	150	0
FTNA_ECOLI	Bacterial non-heme ferritin	1eum/4xgs/4ztt	30,27,28,31,13	165	5	25,8	129	1
FTN_CAMJE	Bacterial non-heme ferritin	1krq	30,26,28,6,24,14	167	6	21,3333333333333	128	1
FUCM_MOUSE	Fucose mutarotase	2wcu	9,5,4,3,5,11,4,5,5,11,3,9,7,5	153	14	6,14285714285714	86	0
FUMI_SPHMC	Aminopentol aminotransferase	6hbs/6hbv	13,3,6,4,6,3,11,12,8,16,5,4,4,10,6,3,14,5,3,5,5,3,6,16,23,5,4,12,3,20,3	422	31	7,7741935483871	241	0
G3PG_LEIME	Glyceraldehyde-3-phosphate dehydrogenase, glycosomal	1a7k/1gyp/1gyq/1i32/1i33	6,12,9,9,4,3,4,7,3,4,4,3,4,4,7,3,3,4,15,8,5,4,3,3,4,8,3,9,8,13,4,4,5,6,10,20	361	36	6,25	225	0
G3PG_TRYBB	Glyceraldehyde-3-phosphate dehydrogenase, glycosomal	2x0n	7,11,9,9,4,4,7,3,4,4,3,4,4,6,3,4,15,9,3,3,3,4,8,3,8,8,13,4,4,5,5,10,17	359	33	6,3030303030303	208	0
G3PP_PYRHO	Glyceraldehyde 3-phosphate phosphatase	2hoq	4,18,15,8,18,11,6,10,3,5,4,11,3,6,6,5,4,5,6,8	241	20	7,8	156	0
G3P_STRP8	Glyceraldehyde-3-phosphate dehydrogenase	6fzh	6,10,9,9,4,4,6,3,4,4,3,4,3,7,3,3,4,17,11,3,4,5,3,9,11,10,7,4,5,3,5,10,17	336	33	6,36363636363636	210	0
G3P_THEAQ	Glyceraldehyde-3-phosphate dehydrogenase	1cer/2g82	5,13,5,9,3,6,6,3,6,3,4,4,7,3,3,3,16,11,5,3,3,5,3,10,11,13,4,4,5,3,3,8,17	331	33	6,27272727272727	207	0
G6PI2_GEOSE	Glucose-6-phosphate isomerase 2	1b0z/1c7q/2pgi	4,3,6,12,3,4,17,6,3,10,3,4,8,11,6,3,18,4,3,5,9,4,7,15,3,14,8,3,15,6,4,6,10,18,8,22,11,9	445	38	8,02631578947368	305	0
G6PI_MOUSE	Glucose-6-phosphate isomerase	1u0e/1u0f/1u0g/2cvp/2cxn/2cxo/2cxp/2cxq/2cxr/2cxs/2cxt/2cxu	4,13,3,7,4,5,5,13,9,4,3,19,5,3,9,4,5,8,6,3,18,6,6,7,3,3,3,3,7,20,3,14,7,3,13,3,10,8,3,19,10,7,4,8,22,3,10,4,4,13	558	50	7,52	376	0
G6PI_VIBCH	Glucose-6-phosphate isomerase	3hjb	3,13,6,4,4,4,3,13,10,4,3,20,5,3,9,3,5,8,3,6,3,18,6,6,7,3,3,3,7,20,3,14,7,3,13,3,10,3,8,18,10,11,7,21,3,10,4,3,14	550	49	7,55102040816327	370	0
GAL7_ECOLI	Galactose-1-phosphate uridylyltransferase	1gup/1guq	4,4,3,4,3,3,8,3,21,10,3,11,17,12,4,6,7,3,22,6,4,5,4,4,4,9,4	348	27	6,96296296296296	188	0
GAPN_STRMU	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	1euh/1qi1/1qi6/2esd/2euh/2id2/2qe0	3,3,7,6,20,17,12,22,5,3,3,9,6,3,12,5,14,4,10,6,10,4,5,13,4,10,16,3,16,4,5,3,10,10,10,10,8,3,7,9	475	40	8,25	330	0
GAPN_THETE	NAD(P)-dependent glyceraldehyde-3-phosphate dehydrogenase	1ky8/1uxn/1uxp/1uxq/1uxr/1uxt/1uxu/1uxv	3,4,4,5,5,6,13,6,17,12,16,7,5,9,6,3,12,5,3,13,4,8,6,11,7,5,13,4,7,16,16,4,3,4,4,4,11,9,10,10,6,3,3,3,4,9,5	501	47	7,29787234042553	343	0
GAPR1_HUMAN	Golgi-associated plant pathogenesis-related protein 1	1smb/4aiw/5vhg	19,17,3,9,9,5,3,7,8,9,5	154	11	8,54545454545454	94	1
GBB1_BOVIN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	1b9x/1b9y/1gg2/1got/1gp2/1tbg/1xhm/5kdo/6b20	22,4,6,6,8,6,7,3,6,8,6,3,6,8,6,3,5,6,6,8,5,6,6,8,5,6,6,8,3,5,5,3,6,4,5,3,5	340	37	6	222	0
GBRAP_HUMAN	Gamma-aminobutyric acid receptor-associated protein	1gnu/1klv/1km7/1kot/3d32/3dow/3wim/4xc2/6hb9/7bv4	5,14,8,5,11,4,4,8,3,10	117	10	7,2	72	0
GCH4_NEIG1	GTP cyclohydrolase FolE2	3d2o/5k95/5k9g	17,15,9,15,16,15,15,6,3,14,9,4,13,14,10,11	257	16	11,625	186	0
GFRP_HUMAN	GTP cyclohydrolase 1 feedback regulatory protein	6z80/7acc	8,5,6,3,3,6,10,9,8	84	9	6,44444444444444	58	0
GHRA_ECOLI	Glyoxylate/hydroxypyruvate reductase A	6ovl/6oxn/6p35	6,3,11,5,7,4,8,9,3,3,17,9,3,4,11,7,6,3,5,5,4,5,3,9,8,4,3,16	312	28	6,46428571428571	181	0
GLBC_MOLAR	Globin C, coelomic	1hlb	17,12,4,3,4,18,4,9,19,15	159	10	10,5	105	0
GLBD_MOLAR	Globin D, coelomic	1hlm	14,11,19,15,14,12,4	159	7	12,7142857142857	89	0
GLBF1_EPTBU	Globin-F1	1it2/1it3	3,15,15,6,3,3,18,17,12,15	146	10	10,7	107	0
GLBH_CAEEL	Globin-like protein	2wtg/2wth	11,4,17,6,5,20,15,3,13,24	159	10	11,8	118	0
GLBN_CERLA	Neural hemoglobin	1kr7/1v07/2vyy/2vyz/2xkg/2xkh/2xki/4avd/4ave/4f68/4f69/4f6b/4f6d/4f6f/4f6g/4f6i/4f6j	15,6,6,19,9,17,8	110	7	11,4285714285714	80	0
GLF1_KLEPN	UDP-galactopyranose mutase	2bi7/2bi8/3gf4/3inr/3int/3kyb	5,11,12,3,3,3,4,8,3,5,6,7,11,9,7,8,3,3,3,6,10,6,6,6,4,13,9,8,4,12,14,5,4,20	384	34	7,08823529411765	241	0
GLGC_AGRFC	Glucose-1-phosphate adenylyltransferase	6v96/6v99/6v9a	4,7,7,3,3,3,9,6,10,3,7,3,6,4,3,9,11,10,4,6,9,12,13,8,5,4,9,3,3,3,4,4,7,4,4,7,7,4,7,3,3,5	420	42	5,85714285714286	246	0
GLKA_PYRHO	ADP-dependent glucose/glucosamine kinase	5o0j	15,3,5,7,11,9,3,14,4,10,6,10,3,5,10,5,3,7,6,3,11,5,17,5,10,3,5,10,8,4,15,7,8,20,5,3,13,4,7,16	457	40	7,875	315	1
GLKA_THELN	ADP-dependent glucose/glucosamine kinase	1gc5/4b8r/4b8s	22,3,5,7,11,9,3,14,5,10,7,9,3,4,10,5,4,7,7,5,5,5,3,16,5,8,5,5,11,8,15,6,10,19,9,13,3,3,6,17	467	40	8,05	322	1
GLRX_BPT4	Glutaredoxin	1aaz/1aba/1de1/1de2	5,12,6,5,11,3,4,7	87	8	6,625	53	1
GLYC4_ARATH	Serine hydroxymethyltransferase 4	6smr	6,4,16,3,7,4,5,17,4,12,5,3,3,5,6,11,5,11,5,3,5,3,9,9,3,8,14,23,3,8,3,10,3,3,7,5,25,4,4,15,3,3	471	42	7,26190476190476	305	0
GM4D_PSEAE	GDP-mannose 4,6-dehydratase	1rpn	5,12,6,5,3,5,11,5,4,8,13,8,4,5,20,6,13,4,3,13,3,3,3,10,3,3,3,7,18	323	29	7,10344827586207	206	0
GMHA_ECOLI	Phosphoheptose isomerase	2i2w	20,19,6,17,3,4,4,9,5,3,13,7,3,7,24	192	15	9,6	144	1
GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1	1kjy/2om2/2xns/3onw/3qi2/4g5q/5js7/5js8/6cmo/6crk/6ot0/6pt0/6vu8/7eb2	25,9,4,12,5,22,11,3,12,7,5,5,5,3,5,9,10,4,4,8,5,4,13,3,8,7,3,13,5,3,18,3	354	32	7,90625	253	1
GPH_AQUAE	Phosphoglycolate phosphatase	2nyv/2yy6	4,14,3,4,9,3,11,10,5,10,3,4,4,10,3,7,10,5,6,7,4	213	21	6,47619047619048	136	0
GPMA_ECOLI	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	1e58/1e59	7,4,16,5,14,3,3,3,8,9,3,3,14,6,5,11,6,5,6,7	250	20	6,9	138	0
GRHPR_HUMAN	Glyoxylate reductase/hydroxypyruvate reductase	2gcg/2h1s/2q50	7,9,5,3,8,5,7,7,6,3,16,9,4,5,10,3,8,5,3,7,5,6,4,3,9,8,4,4,3,20	328	30	6,53333333333333	196	0
GS69_BACSU	Aldo-keto reductase YhdN	1pz1	3,8,3,13,3,4,13,3,6,6,3,14,6,13,3,3,8,3,7,5,3,3,3,19,10,5,4,3,14,3	331	30	6,46666666666667	194	0
GSTK1_RAT	Glutathione S-transferase kappa 1	1r4w	7,13,9,7,18,5,13,3,13,10,8,16,6,7,8	226	15	9,53333333333333	143	0
GSTM1_DERPT	Glutathione S-transferase	4q5q	8,10,5,4,6,5,11,25,23,3,15,4,11,7,4	219	15	9,4	141	2
GSTM1_HUMAN	Glutathione S-transferase Mu 1	1gtu/1xw6/1xwk/1yj6/2f3m	9,3,9,6,7,6,5,11,25,23,7,15,11,7,3,3	218	16	9,375	150	2
GSTM1_RAT	Glutathione S-transferase Mu 1	1gsb/1gsc/1mtc/2gst/3fyg/3gst/4gst/5fwg/5gst/6gst/6gsu/6gsv/6gsw/6gsx/6gsy	8,9,6,4,6,5,11,25,23,7,16,11,7,3,4	218	15	9,66666666666667	145	2
GSTM2_CHICK	Glutathione S-transferase 2	1c72/1gsu	9,3,9,6,4,3,6,5,10,26,23,7,16,3,10,7,3,3	220	18	8,5	153	2
GSTM2_HUMAN	Glutathione S-transferase Mu 2	1hna/1hnb/1hnc/1xw5/1ykc/2ab6/2c4j/2gtu/3gtu/3gur/5hwl	9,3,9,6,4,6,5,11,26,23,3,16,12,8,3,3,3	218	17	8,82352941176471	150	2
GSTM2_RAT	Glutathione S-transferase Mu 2	1b4p	8,9,6,7,6,5,11,26,23,3,16,11,7,3	218	14	10,0714285714286	141	2
GSTM3_HUMAN	Glutathione S-transferase Mu 3	3gtu	9,3,9,6,3,7,6,5,11,26,23,3,16,4,11,8,4,3,4	225	19	8,47368421052632	161	2
GUDX_ECOLI	Glucarate dehydratase-related protein	4gyp/4il0	13,3,12,7,9,4,3,12,8,3,21,4,5,3,3,3,4,15,6,3,14,6,7,5,12,6,9,4,4,13,12,4,3,3,3,12,7	446	37	7,16216216216216	265	0
GUN1_HUMIN	Endoglucanase 1	1a39/1dym/1oji/1ojj/1ojk/2a39	8,11,3,3,7,3,4,4,7,5,4,8,7,4,3,3,7,6,5,3,4,3,4,6,4,9,10,3,3,6,5,11,8,4,3,7,11	402	37	5,56756756756757	206	0
GUR_GYMSY	Gurmarin	1c4e/1gur/5oll	4,3,4,3,4	35	5	3,6	18	0
H14_HUMAN	Histone H1.4	3tzd/5jjz/6h8p/7k5y/7k63	6,12,11,3,13,4,6	219	7	7,85714285714286	55	1
H2A1_XENLA	Histone H2A type 1	1aoi/1kx3/1kx4/1kx5/1m18/1m19/1m1a/1p34/1p3a/1p3b/1p3f/1p3g/1p3i/1p3k/1p3l/1p3m/1p3o/1p3p/1s32/1zbb/1zla/2fj7/2nzd/3b6f/3b6g/3c1b/3c1c/3kuy/3kwq/3lja/3mnn/3o62/3reh/3rei/3rej/3rek/3rel/3tu4/3ut9/3uta/3utb/4j8u/4j8v/4j8w/4j8x/4ld9/4r8p/4wu8/4wu9/4xuj/4xzq/4ys3/4z66/4zux/5cp6/5dnm/5dnn/5e5a/5f99/5hq2/5mlu/5nl0/5o9g/5omx/5ong/5onw/5oxv/5oy7/5x0x/5x0y/5xf6/5z3l/5z3o/6fq5/6fq6/6fq8/6ftx/6g0l/6iro/6iy2/6iy3/6kiu/6kiv/6kiw/6kix/6kiz/6ltj/6ne3/6nj9/6nn6/6nog/6nqa/6nzo/6o96/6om3/6pa7/6pwx/6px1/6px3/6r1t/6r1u/6r25/6ryr/6ryu/6s01/6t9l/6tda/6tem/6w5m/6w5n/6wz5/6wz9/6x0n/6z6p/6zhx/6zhy/7k6p/7k6q	3,5,4,10,5,27,3,9,6,3,3,3,3	130	13	6,46153846153846	84	0
HACA_METJA	Methanogen homoaconitase large subunit	4kp2	10,5,6,11,3,4,17,4,8,6,7,4,10,6,7,3,12,7,5,9,5,6,9,8,4,3,3,4,5,4,11,4,8,8,4,3,7,3,4,10,3	420	41	6,34146341463415	260	0
HBA_CAMDR	Hemoglobin subunit alpha	3gdj	14,15,6,18,4,9,17,19,3	141	9	11,6666666666667	105	0
HBA_CAVPO	Hemoglobin subunit alpha	3a0g/3hyu	14,3,15,7,18,4,7,19,3,18	142	10	10,8	108	0
HBA_STRCA	Hemoglobin subunit alpha-A	3a59/3fs4	12,14,6,3,3,19,4,6,16,18,3	141	11	9,45454545454546	104	0
HBB_ALDGI	Hemoglobin A/D subunit beta	1v75/1wmu/2z6n	11,15,10,5,18,5,4,9,17,19	146	10	11,3	113	0
HBB_SHEEP	Hemoglobin subunit beta	2qu0	11,15,6,3,6,17,14,18,3,19,3	145	11	10,4545454545455	115	0
HBF1_URECA	Hemoglobin F-I	1ith	14,3,15,6,6,19,6,5,18,16	142	10	10,8	108	0
HBG1_HUMAN	Hemoglobin subunit gamma-1	1i3d/1i3e	12,15,10,6,17,6,4,8,19,3,18,3	147	12	10,0833333333333	121	0
HCP15_BPSPP	Head completion protein gp15	2kbz/5a20/5a21	4,16,18,4,3	102	5	9	45	0
HCP16_BPSPP	Head completion protein gp16	2kca/5a20/5a21	10,3,3,14,8,9,11,7	109	8	8,125	65	0
HD1A_CYRDO	Mu-theraphotoxin-Hd1a	2mpq	3,3,4	35	3	3,33333333333333	10	0
HELS_PYRFU	ATP-dependent DNA helicase Hel308	2zj8/2zja	3,9,7,3,5,3,16,6,3,7,6,4,5,5,10,3,7,5,11,7,7,5,10,4,3,8,4,15,3,12,10,4,12,4,3,3,6,3,3,8,8,3,8,14,9,5,16,4,3,9,16,9,3,11,3,21,8,25,3,13,6,3,8,5,5,11	720	66	7,28787878787879	481	2
HEM2_YEAST	Delta-aminolevulinic acid dehydratase	1eb3/1gjp/1h7n/1h7o/1h7p/1h7r/1ohl/1w31/1ylv	3,3,3,6,3,3,10,3,3,3,13,7,4,12,7,3,3,3,18,5,11,9,3,7,3,13,8,3,10,5,12,14,5,7	342	34	6,61764705882353	225	0
HICA_ECOLI	Probable mRNA interferase toxin HicA	6hpb	10,3,8,5,10	58	5	7,2	36	0
HICB_ECOLI	Antitoxin HicB	6hpb/6hpc	8,9,6,22,4,16,8,6,3,10,6	138	11	8,90909090909091	98	1
HICDH_THET2	Homoisocitrate dehydrogenase	1x0l/3ah3/4yb4	9,13,6,7,4,8,8,3,8,7,7,3,3,4,9,16,6,13,7,10,3,5,14,5,7,3,14,17,3,13	334	30	7,83333333333333	235	0
HIP2_ECTSH	High-potential iron-sulfur protein isozyme 2	1hpi	5,3,3,6,4	71	5	4,2	21	0
HIP2_RHOTE	High-potential iron-sulfur protein	1isu	6,3,3,3	62	4	3,75	15	0
HIS5_THEMA	Imidazole glycerol phosphate synthase subunit HisH	1gpw/1kxj/2wjz/6rtz/6ru0/7ac8	5,3,10,3,5,5,10,9,5,5,4,5,3,4,4,9,12,3,7,9,6,3,16	201	23	6,30434782608696	145	1
HIS6_THEMA	Imidazole glycerol phosphate synthase subunit HisF	1gpw/1vh7/2a0n/2wjz/5tql/6rtz/6ru0/7ac8	9,6,4,10,8,3,13,6,9,6,5,10,3,10,6,6,10,7,7,3,5,9,6,4,4,10,4	253	27	6,77777777777778	183	0
HIS8_CORGL	Histidinol-phosphate aminotransferase	3cq5/3cq6	3,3,3,14,3,15,3,5,13,8,8,6,11,8,10,7,3,4,9,3,4,7,12,5,19,3,8,10,5,15	366	30	7,56666666666667	227	0
HIT_BACSU	Protein hit	1y23	6,4,7,7,3,5,13,10,3,3,6,6,3,14	145	14	6,42857142857143	90	1
HIT_ENTHI	Histidine triad nucleotide-binding protein	3oj7/3omf/3oxk	4,6,4,7,12,3,18,4,3,7	113	10	6,8	68	1
